route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id,samtrafiken_internal_trip_number
9011001001100000,434,14010200702573297,,,0,3014010000558839901,34170
9011001001100000,434,14010200702573469,,,0,3014010000558839901,34178
9011001001100000,434,14010200702573727,,,0,3014010000558839901,34190
9011001001100000,434,14010200702577815,,,0,3014010000558839901,34346
9011001001100000,434,14010200702577901,,,0,3014010000558839901,34350
9011001001100000,466,14010200702578417,,,0,3014010000558839901,32501
9011001001100000,434,14010200705812547,,,0,3014010000313482682,34402
9011001001100000,466,14010200705812663,,,0,3014010000313482682,32532
9011001001100000,13,14010200722414452,,,0,3014010000722406631,36091
9011001001100000,429,14010300702571982,,,0,3014010000558839901,36106
9011001001100000,429,14010300702572523,,,0,3014010000558839901,36130
9011001001100000,429,14010300702572867,,,0,3014010000558839901,36146
9011001001100000,429,14010300702572953,,,0,3014010000558839901,36150
9011001001100000,429,14010300702573039,,,0,3014010000558839901,36155
9011001001100000,429,14010300702573297,,,0,3014010000558839901,36170
9011001001100000,429,14010300702573383,,,0,3014010000558839901,36174
9011001001100000,429,14010300702573727,,,0,3014010000558839901,36190
9011001001100000,429,14010300702573985,,,0,3014010000558839901,36202
9011001001100000,429,14010300702574157,,,0,3014010000558839901,36210
9011001001100000,429,14010300702574329,,,0,3014010000558839901,36218
9011001001100000,429,14010300702577557,,,0,3014010000558839901,36334
9011001001100000,429,14010300702578159,,,0,3014010000558839901,36364
9011001001100000,434,14010300702578331,,,0,3014010000558839901,34373
9011001001100000,434,14010300702578417,,,0,3014010000558839901,34379
9011001001100000,434,14010300702578610,,,0,3014010000313482682,34389
9011001001100000,434,14010300705812595,,,0,3014010000313482682,34406
9011001001100000,434,14010300705812663,,,0,3014010000313482682,34410
9011001001100000,434,14010300705813009,,,0,3014010000313482682,34426
9011001001100000,429,14010400702578245,,,0,3014010000558839901,36369
9011001001100000,429,14010400702578331,,,0,3014010000558839901,36373
9011001001100000,429,14010400705812923,,,0,3014010000313482682,36422
9011001001300000,26,14010000702491499,,,1,3014010000560910868,24073
9011001001300000,26,14010000702491719,,,1,3014010000560910868,24088
9011001001300000,26,14010000702492897,,,1,3014010000560910868,24135
9011001001300000,26,14010000702493903,,,1,3014010000560910868,24163
9011001001300000,26,14010000702495094,,,1,3014010000560910868,24191
9011001001300000,26,14010000702495264,,,1,3014010000560910868,24195
9011001001300000,26,14010000702495434,,,1,3014010000560910868,24199
9011001001300000,26,14010000702496454,,,1,3014010000560910868,24223
9011001001300000,26,14010000702497134,,,1,3014010000560910868,24239
9011001001300000,26,14010000702497304,,,1,3014010000560910868,24243
9011001001300000,26,14010000702497815,,,1,3014010000560910868,24255
9011001001300000,26,14010000702498836,,,1,3014010000560910868,24279
9011001001300000,26,14010000702499516,,,1,3014010000560910868,24295
9011001001300000,26,14010000702500197,,,1,3014010000560910868,24311
9011001001300000,464,14010000702507876,,,1,3014010000560910868,20016
9011001001300000,464,14010000702508337,,,1,3014010000560910868,20042
9011001001300000,464,14010000702508752,,,1,3014010000560910868,20075
9011001001300000,464,14010000702509475,,,1,3014010000560910868,20115
9011001001300000,464,14010000702509599,,,1,3014010000560910868,20121
9011001001300000,464,14010000702510343,,,1,3014010000560910868,20146
9011001001300000,464,14010000702512395,,,1,3014010000560910868,20214
9011001001300000,464,14010000702513042,,,1,3014010000560910868,20243
9011001001300000,464,14010000702513263,,,1,3014010000560910868,20255
9011001001300000,464,14010000702513653,,,1,3014010000560910868,20282
9011001001300000,464,14010000702514163,,,1,3014010000560910868,20318
9011001001300000,464,14010000702514503,,,1,3014010000560910868,20341
9011001001300000,464,14010000702515013,,,1,3014010000560910868,20365
9011001001300000,464,14010000702515353,,,1,3014010000560910868,20381
9011001001300000,464,14010000702515523,,,1,3014010000560910868,20389
9011001001300000,464,14010000702515693,,,1,3014010000560910868,20397
9011001001300000,464,14010000702516713,,,1,3014010000560910868,20445
9011001001300000,464,14010000702519408,,,1,3014010000560910868,20597
9011001001300000,464,14010000702519849,,,1,3014010000560910868,20623
9011001001300000,464,14010000702519987,,,1,3014010000574789210,20631
9011001001300000,464,14010000702520075,,,1,3014010000560910868,20635
9011001001300000,464,14010000702520447,,,1,3014010000574789210,20656
9011001001300000,464,14010000702520903,,,1,3014010000560910868,20678
9011001001300000,464,14010000702521326,,,1,3014010000560910868,20692
9011001001300000,26,14010000702492029,,,1,3014010000560910868,24105
9011001001300000,26,14010000702492401,,,1,3014010000560910868,24119
9011001001300000,26,14010000702493416,,,1,3014010000560910868,24151
9011001001300000,26,14010000702493733,,,1,3014010000560910868,24159
9011001001300000,26,14010000702494754,,,1,3014010000560910868,24183
9011001001300000,26,14010000702495604,,,1,3014010000560910868,24203
9011001001300000,26,14010000702496114,,,1,3014010000560910868,24215
9011001001300000,26,14010000702496284,,,1,3014010000560910868,24219
9011001001300000,464,14010000702521574,,,1,3014010000560910868,20700
9011001001300000,464,14010000702522566,,,1,3014010000560910868,20732
9011001001300000,464,14010000702523307,,,1,3014010000560910868,20756
9011001001300000,464,14010000702524027,,,1,3014010000560910868,20782
9011001001300000,464,14010000702524421,,,1,3014010000560910868,20803
9011001001300000,464,14010000702525132,,,1,3014010000560910868,20858
9011001001300000,464,14010000702525642,,,1,3014010000560910868,20887
9011001001300000,464,14010000702526864,,,1,3014010000560910868,20946
9011001001300000,464,14010000702526987,,,1,3014010000560910868,20952
9011001001300000,464,14010000702527801,,,1,3014010000560910868,20987
9011001001300000,464,14010000702528128,,,1,3014010000560910868,20999
9011001001300000,27,14010000702534974,,,1,3014010000560910868,22836
9011001001300000,27,14010000702535222,,,1,3014010000560910868,22849
9011001001300000,27,14010000702535470,,,1,3014010000560910868,22858
9011001001300000,466,14010000702537036,,,1,3014010000560910868,23039
9011001001300000,466,14010000702537362,,,1,3014010000560910868,23059
9011001001300000,26,14010000702499006,,,1,3014010000560910868,24283
9011001001300000,26,14010000702500369,,,1,3014010000560910868,24315
9011001001300000,464,14010000702508136,,,1,3014010000560910868,20033
9011001001300000,464,14010000702508447,,,1,3014010000560910908,20048
9011001001300000,464,14010000702508481,,,1,3014010000560910868,20051
9011001001300000,464,14010000702508718,,,1,3014010000574789210,20072
9011001001300000,464,14010000702508865,,,1,3014010000574789210,20087
9011001001300000,464,14010000702509077,,,1,3014010000560910868,20096
9011001001300000,464,14010000702509351,,,1,3014010000560910868,20110
9011001001300000,26,14010000702540633,,,1,3014010000560910868,24045
9011001001300000,26,14010000702541233,,,1,3014010000560910868,24069
9011001001300000,26,14010000702542229,,,1,3014010000560910868,24335
9011001001300000,26,14010000702542667,,,1,3014010000560910868,24355
9011001001300000,26,14010000702542787,,,1,3014010000560910868,24359
9011001001300000,26,14010000702543749,,,1,3014010000560910868,24394
9011001001300000,26,14010000702543869,,,1,3014010000560910868,24398
9011001001300000,26,14010000702544016,,,1,3014010000560910868,24403
9011001001300000,464,14010000702510219,,,1,3014010000560910868,20142
9011001001300000,464,14010000702510591,,,1,3014010000560910868,20154
9011001001300000,464,14010000702512621,,,1,3014010000574789239,20223
9011001001300000,464,14010000702513458,,,1,3014010000560910868,20268
9011001001300000,464,14010000702513823,,,1,3014010000560910868,20294
9011001001300000,464,14010000702513993,,,1,3014010000560910868,20306
9011001001300000,464,14010000702514333,,,1,3014010000560910868,20330
9011001001300000,464,14010000702514673,,,1,3014010000560910868,20349
9011001001300000,464,14010000702514843,,,1,3014010000560910868,20357
9011001001300000,464,14010000702515183,,,1,3014010000560910868,20373
9011001001300000,464,14010000702515863,,,1,3014010000560910868,20405
9011001001300000,464,14010000702517733,,,1,3014010000560910868,20493
9011001001300000,464,14010000702518606,,,1,3014010000560910868,20543
9011001001300000,464,14010000702518776,,,1,3014010000560910868,20556
9011001001300000,464,14010000702519085,,,1,3014010000574789210,20578
9011001001300000,464,14010000702520213,,,1,3014010000574789210,20644
9011001001300000,464,14010000702520781,,,1,3014010000560910868,20673
9011001001300000,464,14010000702521052,,,1,3014010000560910868,20683
9011001001300000,464,14010000702521078,,,1,3014010000560910986,20684
9011001001300000,464,14010000702522318,,,1,3014010000560910868,20724
9011001001300000,464,14010000702522690,,,1,3014010000560910868,20736
9011001001300000,464,14010000702523550,,,1,3014010000560910868,20764
9011001001300000,464,14010000702523674,,,1,3014010000560910868,20768
9011001001300000,464,14010000702523793,,,1,3014010000560910868,20772
9011001001300000,464,14010000702524224,,,1,3014010000560910868,20792
9011001001300000,464,14010000702525472,,,1,3014010000560910868,20876
9011001001300000,464,14010000702525812,,,1,3014010000560910868,20895
9011001001300000,464,14010000702526152,,,1,3014010000560910868,20913
9011001001300000,464,14010000702527441,,,1,3014010000560910868,20973
9011001001300000,464,14010000702527681,,,1,3014010000560910868,20983
9011001001300000,464,14010000702527921,,,1,3014010000560910868,20991
9011001001300000,27,14010000702534836,,,1,3014010000560910868,22823
9011001001300000,27,14010000702535346,,,1,3014010000560910868,22854
9011001001300000,27,14010000702535594,,,1,3014010000560910868,22862
9011001001300000,27,14010000702535842,,,1,3014010000560910868,22870
9011001001300000,27,14010000702536338,,,1,3014010000560910868,22886
9011001001300000,27,14010000702536462,,,1,3014010000560910868,22890
9011001001300000,27,14010000702536586,,,1,3014010000560910868,22894
9011001001300000,27,14010000702536710,,,1,3014010000560910868,22898
9011001001300000,27,14010000702536868,,,1,3014010000560910868,22904
9011001001300000,27,14010000702537238,,,1,3014010000560910868,22924
9011001001300000,26,14010000702540505,,,1,3014010000560910868,24034
9011001001300000,26,14010000702541113,,,1,3014010000560910868,24065
9011001001300000,26,14010000702542427,,,1,3014010000560910868,24347
9011001001300000,26,14010000702543148,,,1,3014010000560910868,24371
9011001001300000,26,14010000702491623,,,1,3014010000560910868,24080
9011001001300000,26,14010000702491905,,,1,3014010000560910868,24100
9011001001300000,26,14010000702492277,,,1,3014010000560910868,24115
9011001001300000,26,14010000702492773,,,1,3014010000560910868,24131
9011001001300000,26,14010000702493021,,,1,3014010000560910868,24139
9011001001300000,26,14010000702493145,,,1,3014010000560910868,24143
9011001001300000,26,14010000702493563,,,1,3014010000560910868,24155
9011001001300000,26,14010000702494924,,,1,3014010000560910868,24187
9011001001300000,26,14010000702495774,,,1,3014010000560910868,24207
9011001001300000,26,14010000702496964,,,1,3014010000560910868,24235
9011001001300000,26,14010000702498156,,,1,3014010000560910868,24263
9011001001300000,26,14010000702498496,,,1,3014010000560910868,24271
9011001001300000,26,14010000702499176,,,1,3014010000560910868,24287
9011001001300000,26,14010000702499346,,,1,3014010000560910868,24291
9011001001300000,26,14010000702500026,,,1,3014010000560910868,24307
9011001001300000,26,14010000702500667,,,1,3014010000560910868,24323
9011001001300000,26,14010000702500792,,,1,3014010000560910868,24327
9011001001300000,464,14010000702507842,,,1,3014010000437400854,20011
9011001001300000,464,14010000702508040,,,1,3014010000560910868,20027
9011001001300000,464,14010000702508605,,,1,3014010000560910868,20059
9011001001300000,464,14010000702508927,,,1,3014010000560910868,20090
9011001001300000,464,14010000702508953,,,1,3014010000574789239,20091
9011001001300000,464,14010000702509847,,,1,3014010000560910868,20130
9011001001300000,464,14010000702510095,,,1,3014010000560910868,20138
9011001001300000,464,14010000702510715,,,1,3014010000560910868,20158
9011001001300000,464,14010000702510963,,,1,3014010000560910868,20166
9011001001300000,464,14010000702511087,,,1,3014010000560910868,20170
9011001001300000,464,14010000702511211,,,1,3014010000560910868,20174
9011001001300000,464,14010000702511459,,,1,3014010000560910868,20182
9011001001300000,464,14010000702511707,,,1,3014010000560910868,20190
9011001001300000,464,14010000702512079,,,1,3014010000560910868,20202
9011001001300000,464,14010000702512821,,,1,3014010000560910868,20232
9011001001300000,464,14010000702513183,,,1,3014010000574789210,20250
9011001001300000,464,14010000702516033,,,1,3014010000560910868,20413
9011001001300000,464,14010000702516203,,,1,3014010000560910868,20421
9011001001300000,464,14010000702516373,,,1,3014010000560910868,20429
9011001001300000,464,14010000702516543,,,1,3014010000560910868,20437
9011001001300000,464,14010000702517053,,,1,3014010000560910868,20461
9011001001300000,464,14010000702517393,,,1,3014010000560910868,20477
9011001001300000,464,14010000702517563,,,1,3014010000560910868,20485
9011001001300000,464,14010000702518266,,,1,3014010000560910868,20519
9011001001300000,464,14010000702518436,,,1,3014010000560910868,20530
9011001001300000,464,14010000702518889,,,1,3014010000574789210,20565
9011001001300000,464,14010000702519190,,,1,3014010000560910868,20583
9011001001300000,464,14010000702519601,,,1,3014010000560910868,20610
9011001001300000,464,14010000702519764,,,1,3014010000574789210,20618
9011001001300000,26,14010000702491781,,,1,3014010000560910868,24092
9011001001300000,26,14010000702492153,,,1,3014010000560910868,24109
9011001001300000,464,14010000702520570,,,1,3014010000574789239,20662
9011001001300000,464,14010000702520807,,,1,3014010000560910986,20674
9011001001300000,464,14010000702521450,,,1,3014010000560910868,20696
9011001001300000,464,14010000702521822,,,1,3014010000560910868,20708
9011001001300000,464,14010000702522070,,,1,3014010000560910868,20716
9011001001300000,464,14010000702522938,,,1,3014010000560910868,20744
9011001001300000,464,14010000702523062,,,1,3014010000560910868,20748
9011001001300000,464,14010000702523431,,,1,3014010000560910868,20760
9011001001300000,464,14010000702523917,,,1,3014010000560910868,20776
9011001001300000,464,14010000702524616,,,1,3014010000560910868,20816
9011001001300000,26,14010000702492525,,,1,3014010000560910868,24123
9011001001300000,26,14010000702492649,,,1,3014010000560910868,24127
9011001001300000,26,14010000702493269,,,1,3014010000560910868,24147
9011001001300000,26,14010000702494073,,,1,3014010000560910868,24167
9011001001300000,26,14010000702494244,,,1,3014010000560910868,24171
9011001001300000,26,14010000702494414,,,1,3014010000560910868,24175
9011001001300000,26,14010000702494584,,,1,3014010000560910868,24179
9011001001300000,26,14010000702495944,,,1,3014010000560910868,24211
9011001001300000,464,14010000702526299,,,1,3014010000560910868,20921
9011001001300000,464,14010000702526616,,,1,3014010000560910868,20934
9011001001300000,464,14010000702526740,,,1,3014010000560910868,20940
9011001001300000,464,14010000702527561,,,1,3014010000560910868,20978
9011001001300000,466,14010000702533408,,,1,3014010000437400814,22005
9011001001300000,27,14010000702534882,,,1,3014010000560910868,22831
9011001001300000,27,14010000702535718,,,1,3014010000560910868,22866
9011001001300000,27,14010000702535966,,,1,3014010000560910868,22874
9011001001300000,26,14010000702496624,,,1,3014010000560910868,24227
9011001001300000,26,14010000702496794,,,1,3014010000560910868,24231
9011001001300000,26,14010000702497474,,,1,3014010000560910868,24247
9011001001300000,26,14010000702497644,,,1,3014010000560910868,24251
9011001001300000,26,14010000702497985,,,1,3014010000560910868,24259
9011001001300000,26,14010000702498326,,,1,3014010000560910868,24267
9011001001300000,26,14010000702498666,,,1,3014010000560910868,24275
9011001001300000,26,14010000702499686,,,1,3014010000560910868,24299
9011001001300000,26,14010000702499856,,,1,3014010000560910868,24303
9011001001300000,26,14010000702500518,,,1,3014010000560910868,24319
9011001001300000,26,14010000702500917,,,1,3014010000560910868,24331
9011001001300000,466,14010000702537610,,,1,3014010000560910868,23068
9011001001300000,26,14010000702540385,,,1,3014010000560910868,24026
9011001001300000,26,14010000702540753,,,1,3014010000560910868,24049
9011001001300000,26,14010000702540873,,,1,3014010000560910868,24054
9011001001300000,26,14010000702542332,,,1,3014010000560910868,24343
9011001001300000,26,14010000702542547,,,1,3014010000560910868,24351
9011001001300000,26,14010000702543027,,,1,3014010000560910868,24367
9011001001300000,26,14010000702543268,,,1,3014010000560910868,24375
9011001001300000,464,14010000702507794,,,1,3014010000560910868,20005
9011001001300000,464,14010000702508247,,,1,3014010000560910868,20038
9011001001300000,464,14010000702509201,,,1,3014010000560910868,20103
9011001001300000,464,14010000702509227,,,1,3014010000560910986,20105
9011001001300000,464,14010000702509723,,,1,3014010000560910868,20125
9011001001300000,464,14010000702509971,,,1,3014010000560910868,20134
9011001001300000,464,14010000702510467,,,1,3014010000560910868,20150
9011001001300000,464,14010000702510839,,,1,3014010000560910868,20162
9011001001300000,464,14010000702511335,,,1,3014010000560910868,20178
9011001001300000,464,14010000702511583,,,1,3014010000560910868,20186
9011001001300000,464,14010000702511831,,,1,3014010000560910868,20194
9011001001300000,464,14010000702511955,,,1,3014010000560910868,20198
9011001001300000,464,14010000702512192,,,1,3014010000560910868,20206
9011001001300000,464,14010000702512595,,,1,3014010000560910868,20222
9011001001300000,464,14010000702512962,,,1,3014010000574789210,20240
9011001001300000,464,14010000702516883,,,1,3014010000560910868,20453
9011001001300000,464,14010000702517223,,,1,3014010000560910868,20469
9011001001300000,464,14010000702517903,,,1,3014010000560910868,20501
9011001001300000,464,14010000702518096,,,1,3014010000560910868,20510
9011001001300000,464,14010000702518972,,,1,3014010000560910868,20569
9011001001300000,464,14010000702519303,,,1,3014010000574789210,20592
9011001001300000,464,14010000702519521,,,1,3014010000574789210,20604
9011001001300000,464,14010000702520309,,,1,3014010000560910868,20648
9011001001300000,464,14010000702520544,,,1,3014010000560910868,20661
9011001001300000,464,14010000702521202,,,1,3014010000560910868,20688
9011001001300000,464,14010000702521698,,,1,3014010000560910868,20704
9011001001300000,464,14010000702521946,,,1,3014010000560910868,20712
9011001001300000,464,14010000702522194,,,1,3014010000560910868,20720
9011001001300000,464,14010000702522442,,,1,3014010000560910868,20728
9011001001300000,464,14010000702522814,,,1,3014010000560910868,20740
9011001001300000,464,14010000702523186,,,1,3014010000560910868,20752
9011001001300000,464,14010000702524788,,,1,3014010000560910868,20831
9011001001300000,464,14010000702524960,,,1,3014010000560910868,20844
9011001001300000,464,14010000702525302,,,1,3014010000560910868,20867
9011001001300000,464,14010000702525982,,,1,3014010000560910868,20903
9011001001300000,464,14010000702526469,,,1,3014010000560910868,20928
9011001001300000,464,14010000702527200,,,1,3014010000560910868,20960
9011001001300000,464,14010000702527321,,,1,3014010000560910868,20965
9011001001300000,464,14010000702528270,,,1,3014010000560910868,21007
9011001001300000,466,14010000702533430,,,1,3014010000560910908,22011
9011001001300000,27,14010000702535098,,,1,3014010000560910868,22844
9011001001300000,27,14010000702536090,,,1,3014010000560910868,22878
9011001001300000,27,14010000702536214,,,1,3014010000560910868,22882
9011001001300000,466,14010000702537486,,,1,3014010000560910868,23064
9011001001300000,466,14010000702537706,,,1,3014010000560910868,23073
9011001001300000,26,14010000702540544,,,1,3014010000560910868,24041
9011001001300000,26,14010000702540993,,,1,3014010000560910868,24059
9011001001300000,26,14010000702542268,,,1,3014010000560910868,24339
9011001001300000,26,14010000702542907,,,1,3014010000560910868,24363
9011001001300000,26,14010000702543388,,,1,3014010000560910868,24381
9011001001300000,26,14010000702543509,,,1,3014010000560910868,24386
9011001001300000,26,14010000702543629,,,1,3014010000560910868,24390
9011001001300000,27,14010000705781955,,,1,3014010000560910868,22681
9011001001300000,26,14010000705784607,,,1,3014010000560910868,24021
9011001001300000,27,14010000705778951,,,1,3014010000560910868,22456
9011001001300000,27,14010000705782231,,,1,3014010000560910868,22704
9011001001300000,27,14010000705779054,,,1,3014010000560910868,22460
9011001001300000,27,14010000705779152,,,1,3014010000560910868,22464
9011001001300000,27,14010000705782093,,,1,3014010000560910868,22693
9011001001300000,27,14010000722363278,,,1,3014010000560910868,22942
9011001001300000,27,14010000722370395,,,1,3014010000560910868,22046
9011001001300000,27,14010000722370753,,,1,3014010000560910868,22082
9011001001300000,26,14010000722360882,,,1,3014010000437400814,24013
9011001001300000,27,14010000722372053,,,1,3014010000560910986,22159
9011001001300000,27,14010000722372505,,,1,3014010000560910986,22183
9011001001300000,27,14010000722373129,,,1,3014010000560910868,22217
9011001001300000,27,14010000722373409,,,1,3014010000560910986,22231
9011001001300000,27,14010000722373858,,,1,3014010000560910986,22255
9011001001300000,27,14010000722374079,,,1,3014010000560910986,22267
9011001001300000,27,14010000722374274,,,1,3014010000560910868,22277
9011001001300000,27,14010000722363375,,,1,3014010000560910868,22947
9011001001300000,27,14010000722370073,,,1,3014010000560910908,22014
9011001001300000,27,14010000722370107,,,1,3014010000560910868,22017
9011001001300000,27,14010000722370267,,,1,3014010000560910868,22035
9011001001300000,27,14010000722370305,,,1,3014010000560910868,22041
9011001001300000,27,14010000722370606,,,1,3014010000560910868,22068
9011001001300000,27,14010000722370866,,,1,3014010000574789210,22092
9011001001300000,27,14010000722371547,,,1,3014010000560910868,22133
9011001001300000,27,14010000722371601,,,1,3014010000574789239,22135
9011001001300000,27,14010000722371773,,,1,3014010000560910868,22145
9011001001300000,27,14010000722371999,,,1,3014010000560910868,22157
9011001001300000,27,14010000722372903,,,1,3014010000560910868,22205
9011001001300000,27,14010000722373832,,,1,3014010000560910868,22254
9011001001300000,27,14010000722374325,,,1,3014010000560910986,22279
9011001001300000,27,14010000722374786,,,1,3014010000560910868,22313
9011001001300000,27,14010000722377230,,,1,3014010000560910868,22500
9011001001300000,27,14010000722377832,,,1,3014010000574789210,22536
9011001001300000,27,14010000722376908,,,1,3014010000560910868,22468
9011001001300000,27,14010000722377000,,,1,3014010000560910868,22477
9011001001300000,27,14010000722377196,,,1,3014010000574789210,22497
9011001001300000,27,14010000722377426,,,1,3014010000560910868,22512
9011001001300000,27,14010000722377610,,,1,3014010000574789210,22522
9011001001300000,27,14010000722363154,,,1,3014010000560910868,22938
9011001001300000,27,14010000722370212,,,1,3014010000560910868,22029
9011001001300000,27,14010000722370459,,,1,3014010000560910868,22055
9011001001300000,27,14010000722370719,,,1,3014010000574789210,22080
9011001001300000,27,14010000722370900,,,1,3014010000560910868,22095
9011001001300000,27,14010000722371095,,,1,3014010000560910868,22108
9011001001300000,27,14010000722371321,,,1,3014010000560910868,22121
9011001001300000,27,14010000722371827,,,1,3014010000560910986,22147
9011001001300000,27,14010000722379296,,,1,3014010000560910986,22614
9011001001300000,27,14010000722379748,,,1,3014010000560910986,22638
9011001001300000,27,14010000722379920,,,1,3014010000560910868,22648
9011001001300000,27,14010000722380372,,,1,3014010000560910868,22672
9011001001300000,27,14010000722380426,,,1,3014010000560910986,22674
9011001001300000,27,14010000722380620,,,1,3014010000560910986,22686
9011001001300000,27,14010000722379016,,,1,3014010000560910868,22600
9011001001300000,27,14010000722379070,,,1,3014010000560910986,22602
9011001001300000,27,14010000722379694,,,1,3014010000560910868,22636
9011001001300000,27,14010000722380146,,,1,3014010000560910868,22660
9011001001300000,27,14010000722380200,,,1,3014010000560910986,22662
9011001001300000,27,14010000722372225,,,1,3014010000560910868,22169
9011001001300000,27,14010000722372451,,,1,3014010000560910868,22181
9011001001300000,27,14010000722372677,,,1,3014010000560910868,22193
9011001001300000,27,14010000722374467,,,1,3014010000560910868,22288
9011001001300000,27,14010000722377081,,,1,3014010000574789210,22489
9011001001300000,27,14010000722377115,,,1,3014010000560910868,22490
9011001001300000,27,14010000722377671,,,1,3014010000560910868,22527
9011001001300000,27,14010000722378054,,,1,3014010000574789210,22549
9011001001300000,27,14010000722378277,,,1,3014010000574789210,22560
9011001001300000,27,14010000722378338,,,1,3014010000560910868,22564
9011001001300000,27,14010000722378392,,,1,3014010000574789239,22566
9011001001300000,27,14010000722378618,,,1,3014010000560910986,22578
9011001001300000,27,14010000722378790,,,1,3014010000560910868,22588
9011001001300000,27,14010000722379242,,,1,3014010000560910868,22612
9011001001300000,27,14010000722381034,,,1,3014010000560910986,22711
9011001001300000,27,14010000722363030,,,1,3014010000560910868,22933
9011001001300000,27,14010000722370026,,,1,3014010000560910868,22008
9011001001300000,27,14010000722370572,,,1,3014010000574789210,22067
9011001001300000,27,14010000722370980,,,1,3014010000574789239,22098
9011001001300000,27,14010000722371149,,,1,3014010000574789239,22110
9011001001300000,27,14010000722371375,,,1,3014010000574789239,22123
9011001001300000,27,14010000722372279,,,1,3014010000560910986,22171
9011001001300000,27,14010000722372731,,,1,3014010000560910986,22195
9011001001300000,27,14010000722372957,,,1,3014010000560910986,22207
9011001001300000,27,14010000722373183,,,1,3014010000560910986,22219
9011001001300000,27,14010000722373355,,,1,3014010000560910868,22229
9011001001300000,27,14010000722373581,,,1,3014010000560910868,22241
9011001001300000,27,14010000722373635,,,1,3014010000560910986,22243
9011001001300000,27,14010000722374053,,,1,3014010000560910868,22266
9011001001300000,27,14010000722374605,,,1,3014010000574789210,22297
9011001001300000,27,14010000722374639,,,1,3014010000560910868,22300
9011001001300000,27,14010000722377391,,,1,3014010000574789210,22508
9011001001300000,27,14010000722377893,,,1,3014010000560910868,22539
9011001001300000,27,14010000722378114,,,1,3014010000560910868,22552
9011001001300000,27,14010000722378564,,,1,3014010000560910868,22576
9011001001300000,27,14010000722378844,,,1,3014010000560910986,22590
9011001001300000,27,14010000722379468,,,1,3014010000560910868,22624
9011001001300000,27,14010000722379522,,,1,3014010000560910986,22626
9011001001300000,27,14010000722379974,,,1,3014010000560910986,22650
9011001001300000,27,14010000722380867,,,1,3014010000560910986,22700
9011001001300000,27,14010000722381102,,,1,3014010000560910868,22716
9011001001300000,27,14010000730390034,,,1,3014010000560910868,22913
9011001001300000,434,14010000732436539,,,1,3014010000437400814,24454
9011001001300000,434,14010100702491781,,,1,3014010000560910868,24468
9011001001300000,434,14010100702492029,,,1,3014010000560910868,24470
9011001001300000,434,14010100702492153,,,1,3014010000560910868,24471
9011001001300000,434,14010100702492649,,,1,3014010000560910868,24475
9011001001300000,434,14010100702491499,,,1,3014010000560910868,24465
9011001001300000,434,14010100702491623,,,1,3014010000560910868,24466
9011001001300000,434,14010100702491719,,,1,3014010000560910868,24467
9011001001300000,434,14010100702491905,,,1,3014010000560910868,24469
9011001001300000,434,14010100702492277,,,1,3014010000560910868,24472
9011001001300000,434,14010100702492897,,,1,3014010000560910868,24477
9011001001300000,434,14010100702493145,,,1,3014010000560910868,24479
9011001001300000,434,14010100702494073,,,1,3014010000560910868,24485
9011001001300000,434,14010100702494244,,,1,3014010000560910868,24486
9011001001300000,434,14010100702494414,,,1,3014010000560910868,24487
9011001001300000,434,14010100702492773,,,1,3014010000560910868,24476
9011001001300000,434,14010100702493733,,,1,3014010000560910868,24483
9011001001300000,434,14010100702493903,,,1,3014010000560910868,24484
9011001001300000,434,14010100702494924,,,1,3014010000560910868,24490
9011001001300000,434,14010100702495604,,,1,3014010000560910868,24494
9011001001300000,434,14010100702495774,,,1,3014010000560910868,24495
9011001001300000,434,14010100702495944,,,1,3014010000560910868,24496
9011001001300000,434,14010100702496114,,,1,3014010000560910868,24497
9011001001300000,434,14010100702496284,,,1,3014010000560910868,24498
9011001001300000,434,14010100702496624,,,1,3014010000560910868,24500
9011001001300000,434,14010100702496794,,,1,3014010000560910868,24501
9011001001300000,434,14010100702496964,,,1,3014010000560910868,24502
9011001001300000,434,14010100702497304,,,1,3014010000560910868,24504
9011001001300000,434,14010100702498326,,,1,3014010000560910868,24510
9011001001300000,434,14010100702498496,,,1,3014010000560910868,24511
9011001001300000,434,14010100702499856,,,1,3014010000560910868,24519
9011001001300000,434,14010100702500026,,,1,3014010000560910868,24520
9011001001300000,434,14010100702500369,,,1,3014010000560910868,24522
9011001001300000,434,14010100702496454,,,1,3014010000560910868,24499
9011001001300000,434,14010100702497134,,,1,3014010000560910868,24503
9011001001300000,434,14010100702498156,,,1,3014010000560910868,24509
9011001001300000,434,14010100702499006,,,1,3014010000560910868,24514
9011001001300000,434,14010100702499686,,,1,3014010000560910868,24518
9011001001300000,434,14010100702500197,,,1,3014010000560910868,24521
9011001001300000,466,14010100702508718,,,1,3014010000574789210,22071
9011001001300000,466,14010100702508865,,,1,3014010000574789210,22087
9011001001300000,466,14010100702509475,,,1,3014010000560910868,22116
9011001001300000,466,14010100702509599,,,1,3014010000560910868,22121
9011001001300000,466,14010100702510467,,,1,3014010000560910868,22150
9011001001300000,466,14010100702510715,,,1,3014010000560910868,22158
9011001001300000,466,14010100702510839,,,1,3014010000560910868,22162
9011001001300000,466,14010100702510963,,,1,3014010000560910868,22166
9011001001300000,466,14010100702511211,,,1,3014010000560910868,22174
